ts_code,trade_date,Close,open,high,low,pre_close,change,pct_chg,Volume,amount
000001.SH,20200123,2976.53,3037.95,3045.04,2955.35,3060.75,-84.2264,-2.7518,272763000,327490000
000001.SH,20200203,2746.61,2716.7,2766.58,2716.7,2976.53,-229.923,-7.7245,215912000,257020000
000001.SH,20200204,2783.29,2685.27,2786.16,2685.27,2746.61,36.6819,1.3355,364046000,374068000
000001.SH,20200205,2818.09,2792.37,2842.74,2778.86,2783.29,34.8003,1.2503,309762000,349184000
000001.SH,20200206,2866.51,2826.89,2876.59,2807.61,2818.09,48.4219,1.7183,316392000,358583000
000001.SH,20200207,2875.96,2858.93,2875.96,2838.77,2866.51,9.4539,0.3298,309480000,362384000
000001.SH,20200210,2890.49,2860.5,2891.85,2851.05,2875.96,14.5242,0.505,294930000,341520000
000001.SH,20200211,2901.67,2894.54,2913.82,2882.24,2890.49,11.1866,0.387,269168000,302957000
000001.SH,20200212,2926.9,2895.56,2926.9,2892.42,2901.67,25.2247,0.8693,248733000,297534000
000001.SH,20200213,2906.07,2927.14,2935.41,2901.24,2926.9,-20.8256,-0.7115,274805000,334526000
000001.SH,20200214,2917.01,2899.87,2926.94,2899.57,2906.07,10.9342,0.3763,250651000,308080000
000001.SH,20200217,2983.62,2924.99,2983.64,2924.99,2917.01,66.6147,2.2837,313198000,367014000
000001.SH,20200218,2984.97,2981.41,2990.6,2960.78,2983.62,1.3492,0.0452,311666000,374999000
000001.SH,20200219,2975.4,2979.52,2998.27,2971.82,2984.97,-9.5697,-0.3206,315141000,381331000
000001.SH,20200220,3030.15,2981.88,3031.37,2968.45,2975.4,54.7523,1.8402,345733000,413761000
000001.SH,20200221,3039.67,3022.25,3058.9,3020.14,3030.15,9.515,0.314,364557000,445062000
000001.SH,20200224,3031.23,3027.89,3042.18,3007.36,3039.67,-8.4359,-0.2775,370430000,451601000
000001.SH,20200225,3013.05,2982.07,3016.95,2943.72,3031.23,-18.1832,-0.5999,441623000,513129000
000001.SH,20200226,2987.93,2978.42,3028.78,2974.94,3013.05,-25.1214,-0.8338,469050000,495341000
000001.SH,20200227,2991.33,2992.49,3009.46,2980.48,2987.93,3.4001,0.1138,350524000,395956000
000001.SH,20200228,2880.3,2924.64,2948.13,2878.54,2991.33,-111.025,-3.7116,401217000,432658000
000001.SH,20200302,2970.93,2899.31,2982.51,2899.31,2880.3,90.6274,3.1465,367333000,397244000
000001.SH,20200303,2992.9,3006.89,3026.84,2976.62,2970.93,21.9656,0.7394,410108000,447054000
000001.SH,20200304,3011.67,2981.81,3012,2974.36,2992.9,18.7689,0.6271,353338000,389894000
000001.SH,20200305,3071.68,3036.15,3074.26,3022.93,3011.67,60.0114,1.9926,445426000,482770000
000001.SH,20200306,3034.51,3039.94,3052.44,3029.46,3071.68,-37.1658,-1.21,362062000,377389000
000001.SH,20200309,2943.29,2987.18,2989.21,2940.71,3034.51,-91.2206,-3.0061,414561000,438144000
000001.SH,20200310,2996.76,2918.93,3000.3,2904.8,2943.29,53.4711,1.8167,393297000,425017000
000001.SH,20200311,2968.52,3001.76,3010.03,2968.52,2996.76,-28.2444,-0.9425,352471000,378767000
000001.SH,20200312,2923.49,2936.02,2944.47,2906.28,2968.52,-45.0318,-1.517,307778000,328209000
000001.SH,20200313,2887.43,2804.23,2910.88,2799.98,2923.49,-36.0591,-1.2334,366450000,393020000
000001.SH,20200316,2789.25,2897.3,2898.03,2784.66,2887.43,-98.1728,-3.4,351879000,375627000
000001.SH,20200317,2779.64,2796.28,2826.91,2715.22,2789.25,-9.613,-0.3446,306150000,323013000
000001.SH,20200318,2728.76,2792.32,2815.87,2728.76,2779.64,-50.8844,-1.8306,291160000,318611000
000001.SH,20200319,2702.13,2719.41,2736.82,2646.8,2728.76,-26.6267,-0.9758,302303000,330518000
000001.SH,20200320,2745.62,2727.02,2751.9,2702.49,2702.13,43.4886,1.6094,252020000,281583000
000001.SH,20200323,2660.17,2677.59,2703.33,2656.5,2745.62,-85.4508,-3.1123,249820000,268423000
000001.SH,20200324,2722.44,2703.02,2723.41,2667.13,2660.17,62.2708,2.3409,257022000,278999000
000001.SH,20200325,2781.59,2775.3,2788.64,2757.8,2722.44,59.1532,2.1728,273144000,293191000
000001.SH,20200326,2764.91,2761.9,2788.5,2753.43,2781.59,-16.6804,-0.5997,234084000,248280000
000001.SH,20200327,2772.2,2792.98,2805.55,2771.76,2764.91,7.2924,0.2637,240764000,253631000
000001.SH,20200330,2747.21,2739.72,2759.1,2723.05,2772.2,-24.9895,-0.9014,239707000,250687000
000001.SH,20200331,2750.3,2767.31,2771.17,2743.12,2747.21,3.0824,0.1122,218599000,224271000
000001.SH,20200401,2734.52,2743.54,2773.36,2731.08,2750.3,-15.7747,-0.5736,217253000,225625000
000001.SH,20200402,2780.64,2720.23,2780.64,2719.9,2734.52,46.1164,1.6865,217865000,233112000
000001.SH,20200403,2763.99,2773.58,2780.59,2754.07,2780.64,-16.6505,-0.5988,200837000,214062000
000001.SH,20200407,2820.76,2806.97,2823.28,2801.84,2763.99,56.776,2.0541,270198000,286628000
000001.SH,20200408,2815.37,2805.92,2823.21,2800.3,2820.76,-5.3948,-0.1913,243515000,253160000
000001.SH,20200409,2825.9,2825.84,2832.4,2820.43,2815.37,10.535,0.3742,238185000,247393000
000001.SH,20200410,2796.63,2827.19,2833.01,2789.98,2825.9,-29.2724,-1.0359,233455000,246376000
000001.SH,20200413,2783.05,2784.6,2792.89,2774.08,2796.63,-13.5836,-0.4857,177125000,184120000
000001.SH,20200414,2827.28,2794.8,2827.3,2789.43,2783.05,44.2354,1.5895,202697000,223606000
000001.SH,20200415,2811.17,2826.66,2829.75,2808.7,2827.28,-16.1089,-0.5698,205621000,231632000
000001.SH,20200416,2819.94,2798.43,2823.34,2796.84,2811.17,8.7609,0.3116,203004000,222433000
000001.SH,20200417,2838.49,2835.56,2854.96,2830.02,2819.94,18.5595,0.6582,245737000,280025000
000001.SH,20200420,2852.55,2840.41,2852.99,2833.26,2838.49,14.0583,0.4953,211847000,233759000
000001.SH,20200421,2827.01,2842.24,2842.24,2808.02,2852.55,-25.5395,-0.8953,233236000,248689000
000001.SH,20200422,2843.98,2814.07,2843.98,2808.48,2827.01,16.9671,0.6002,217320000,232797000
000001.SH,20200423,2838.5,2850.51,2853.64,2835.9,2843.98,-5.481,-0.1927,248779000,262662000
000001.SH,20200424,2808.53,2834.94,2834.94,2802.5,2838.5,-29.9701,-1.0558,235185000,244122000
000001.SH,20200427,2815.49,2812.24,2832.67,2802.96,2808.53,6.9654,0.248,210131000,225294000
000001.SH,20200428,2810.02,2819.99,2821.75,2758.25,2815.49,-5.4704,-0.1943,253873000,270535000
000001.SH,20200429,2822.44,2801.38,2831.76,2800.74,2810.02,12.4181,0.4419,202062000,222720000
000001.SH,20200430,2860.08,2832.38,2865.59,2832.38,2822.44,37.6398,1.3336,242455000,277441000
000001.SH,20200506,2878.14,2831.63,2879.26,2830.65,2860.08,18.058,0.6314,249827000,303890000
000001.SH,20200507,2871.52,2876.47,2882.02,2864.58,2878.14,-6.617,-0.2299,226737000,268607000
000001.SH,20200508,2895.34,2882.71,2903.8,2879.2,2871.52,23.8212,0.8296,226822000,276563000
000001.SH,20200511,2894.8,2901.57,2914.28,2884.38,2895.34,-0.5424,-0.0187,225120000,271931000
000001.SH,20200512,2891.56,2894.62,2897.9,2871.23,2894.8,-3.2456,-0.1121,197083000,238476000
000001.SH,20200513,2898.05,2882.96,2900.26,2875.54,2891.56,6.4931,0.2246,185061000,223867000
000001.SH,20200514,2870.34,2887.06,2887.06,2869.18,2898.05,-27.7073,-0.9561,197776000,237337000
000001.SH,20200515,2868.46,2880.71,2884.22,2863.37,2870.34,-1.8835,-0.0656,188984000,246878000
000001.SH,20200518,2875.42,2872.52,2889.98,2862.27,2868.46,6.9589,0.2426,226023000,289090000
000001.SH,20200519,2898.58,2897.69,2900.22,2887.58,2875.42,23.1584,0.8054,197222000,256278000
000001.SH,20200520,2883.74,2896.47,2896.47,2876.18,2898.58,-14.8382,-0.5119,210520000,269177000
000001.SH,20200521,2867.92,2890.72,2891.52,2864.21,2883.74,-15.8141,-0.5484,203532000,250570000
000001.SH,20200522,2813.77,2863.05,2863.05,2808.02,2867.92,-54.1583,-1.8884,209064000,245230000
000001.SH,20200525,2817.97,2816.24,2821.5,2802.47,2813.77,4.2043,0.1494,172886000,202115000
000001.SH,20200526,2846.55,2827.9,2848.34,2825.9,2817.97,28.5776,1.0141,174562000,207428000
000001.SH,20200527,2836.8,2847.32,2849,2831.93,2846.55,-9.7437,-0.3423,198149000,227934000
000001.SH,20200528,2846.22,2838.21,2861.92,2820.15,2836.8,9.4181,0.332,207546000,239234000
000001.SH,20200529,2852.35,2835.58,2855.38,2829.63,2846.22,6.1295,0.2154,206793000,233799000
000001.SH,20200601,2915.43,2871.96,2917.15,2871.96,2852.35,63.0799,2.2115,260196000,307416000
000001.SH,20200602,2921.4,2916.32,2926.36,2909.13,2915.43,5.9669,0.2047,256108000,294403000
000001.SH,20200603,2923.37,2930.39,2942.76,2922.66,2921.4,1.9731,0.0675,255664000,300448000
000001.SH,20200604,2919.25,2931.84,2932.97,2910.75,2923.37,-4.1205,-0.141,226606000,254346000
000001.SH,20200605,2930.8,2923.19,2930.8,2909.12,2919.25,11.5487,0.3956,217361000,253141000
000001.SH,20200608,2937.77,2941.98,2950.07,2934.21,2930.8,6.9719,0.2379,231124000,274612000
000001.SH,20200609,2956.11,2939.54,2957.12,2932.94,2937.77,18.3404,0.6243,209049000,251415000
000001.SH,20200610,2943.75,2951.28,2951.33,2934.84,2956.11,-12.3591,-0.4181,207926000,243968000
000001.SH,20200611,2920.9,2939.79,2952.65,2912.19,2943.75,-22.8557,-0.7764,233723000,289023000
000001.SH,20200612,2919.74,2876.8,2930.25,2872.62,2920.9,-1.156,-0.0396,236009000,274322000
000001.SH,20200615,2890.03,2908.28,2922.54,2890.03,2919.74,-29.7102,-1.0176,243205000,293362000
000001.SH,20200616,2931.75,2912.83,2931.78,2909.13,2890.03,41.7187,1.4435,223313000,270949000
000001.SH,20200617,2935.87,2932.67,2936.62,2919.04,2931.75,4.1237,0.1407,234654000,278007000
000001.SH,20200618,2939.32,2929.88,2942.9,2920.11,2935.87,3.4421,0.1172,258691000,289368000
000001.SH,20200619,2967.63,2938.79,2973.32,2935.82,2939.32,28.319,0.9635,264314000,319089000
000001.SH,20200622,2965.27,2966.9,2983.44,2959.03,2967.63,-2.3624,-0.0796,267884000,346029000
000001.SH,20200623,2970.62,2960.89,2972.4,2949.85,2965.27,5.3486,0.1804,225212000,305379000
000001.SH,20200624,2979.55,2972.98,2982.94,2971.22,2970.62,8.9302,0.3006,213201000,297009000
000001.SH,20200629,2961.52,2973.08,2977.91,2951.77,2979.55,-18.0341,-0.6053,220623000,293886000
000001.SH,20200630,2984.67,2965.11,2990.83,2965.11,2961.52,23.1577,0.782,214957000,297312000
000001.SH,20200701,3025.98,2991.18,3026.19,2984.98,2984.67,41.3069,1.384,273313000,369884000
000001.SH,20200702,3090.57,3023.72,3092.44,3021.67,3025.98,64.5883,2.1345,391128000,478216000
000001.SH,20200703,3152.81,3104,3152.81,3104,3090.57,62.2433,2.014,458794000,535489000
000001.SH,20200706,3332.88,3187.84,3337.27,3187.84,3152.81,180.068,5.7113,643879000,724154000
000001.SH,20200707,3345.34,3380.95,3407.08,3336.24,3332.88,12.4562,0.3737,657840000,793638000
000001.SH,20200708,3403.44,3337.55,3421.53,3327.71,3345.34,58.1032,1.7368,587082000,696808000
000001.SH,20200709,3450.59,3403.48,3456.97,3393.64,3403.44,47.1534,1.3855,620002000,751407000
000001.SH,20200710,3383.32,3418.93,3433.11,3372.51,3450.59,-67.2713,-1.9496,556120000,703198000
000001.SH,20200713,3443.29,3379.39,3458.79,3369.04,3383.32,59.9641,1.7723,558007000,717397000
000001.SH,20200714,3414.62,3435.02,3451.22,3366.08,3443.29,-28.6677,-0.8326,543212000,707327000
000001.SH,20200715,3361.3,3422.08,3432.45,3345.75,3414.62,-53.3142,-1.5614,492031000,674727000
000001.SH,20200716,3210.1,3356.36,3373.53,3209.73,3361.3,-151.206,-4.4984,490613000,679468000
000001.SH,20200717,3214.13,3214.4,3252.78,3181.27,3210.1,4.0301,0.1255,359652000,486536000
000001.SH,20200720,3314.15,3243.91,3314.15,3220.68,3214.13,100.02,3.1119,418555000,544046000
000001.SH,20200721,3320.89,3330.55,3336.68,3300.57,3314.15,6.7457,0.2035,359252000,488862000
000001.SH,20200722,3333.16,3315.18,3381.98,3311.79,3320.89,12.2688,0.3694,393335000,540577000
000001.SH,20200723,3325.11,3306.15,3336.3,3257.83,3333.16,-8.0533,-0.2416,407042000,546887000
000001.SH,20200724,3196.77,3310.65,3319.13,3184.96,3325.11,-128.342,-3.8598,427054000,584312000
000001.SH,20200727,3205.23,3210.39,3221.98,3174.66,3196.77,8.4584,0.2646,299319000,402232000
000001.SH,20200728,3227.96,3226.13,3245.3,3208.49,3205.23,22.7336,0.7093,289378000,389874000
000001.SH,20200729,3294.55,3221.99,3294.55,3209.99,3227.96,66.5917,2.063,324924000,453094000
000001.SH,20200730,3286.82,3299.57,3312.45,3282.16,3294.55,-7.7301,-0.2346,340704000,476974000
000001.SH,20200731,3310.01,3280.8,3333.79,3261.61,3286.82,23.1845,0.7054,353759000,495778000
000001.SH,20200803,3367.97,3332.18,3368.1,3327.68,3310.01,57.9593,1.751,407461000,572431000
000001.SH,20200804,3371.69,3376.44,3391.07,3352.5,3367.97,3.7217,0.1105,442329000,604942000
000001.SH,20200805,3377.56,3363.33,3383.64,3333.88,3371.69,5.8773,0.1743,385823000,526515000
000001.SH,20200806,3386.46,3380.76,3392.7,3334.33,3377.56,8.8983,0.2635,415302000,570488000
000001.SH,20200807,3354.04,3370.59,3374.13,3307.71,3386.46,-32.4279,-0.9576,403930000,561436000
000001.SH,20200810,3379.25,3341.53,3399.93,3335.04,3354.04,25.2172,0.7518,381380000,527084000
000001.SH,20200811,3340.29,3379.49,3409.06,3336.09,3379.25,-38.9624,-1.153,400453000,514021000
000001.SH,20200812,3319.27,3327.49,3335.73,3263.27,3340.29,-21.0244,-0.6294,378329000,480731000
000001.SH,20200813,3320.73,3328.18,3338.15,3309.46,3319.27,1.4605,0.044,324291000,387162000
000001.SH,20200814,3360.1,3315.67,3362.03,3302.74,3320.73,39.3727,1.1857,305998000,367467000
000001.SH,20200817,3438.8,3373.9,3450.9,3369.37,3360.1,78.7022,2.3423,434598000,537425000
000001.SH,20200818,3451.09,3441.93,3456.72,3432.64,3438.8,12.2884,0.3573,380729000,493052000
000001.SH,20200819,3408.13,3444.56,3454.46,3406.16,3451.09,-42.9606,-1.2448,405722000,498262000
000001.SH,20200820,3363.9,3385.96,3394.56,3352.78,3408.13,-44.23,-1.2978,335601000,401816000
000001.SH,20200821,3380.68,3380.23,3393.92,3358,3363.9,16.7837,0.4989,287488000,361282000
000001.SH,20200824,3385.64,3391.11,3396.57,3368.03,3380.68,4.9558,0.1466,266228000,345683000
000001.SH,20200825,3373.58,3392.88,3408.87,3364.16,3385.64,-12.0602,-0.3562,277113000,355998000
